sale_id,date,product_id,product_name,category,quantity,unit_price
2033,2026-03-08,3,White Rice 5kg,Grocery,2,8000.0
2034,2026-03-08,2,Pepsi 500ml,Beverage,4,1500.0
2034,2026-03-08,1,Coca-Cola 500ml,Beverage,4,1500.0
2035,2026-03-08,1,Coca-Cola 500ml,Beverage,4,1500.0
2035,2026-03-08,3,White Rice 5kg,Grocery,2,8000.0
2035,2026-03-08,2,Pepsi 500ml,Beverage,5,1500.0
2036,2026-03-08,3,White Rice 5kg,Grocery,3,8000.0
2036,2026-03-08,3,White Rice 5kg,Grocery,2,8000.0
2036,2026-03-08,2,Pepsi 500ml,Beverage,5,1500.0
2036,2026-03-08,4,Notebook A4,Stationery,2,2500.0
2037,2026-03-08,4,Notebook A4,Stationery,2,2500.0
2037,2026-03-08,2,Pepsi 500ml,Beverage,2,1500.0
2037,2026-03-08,3,White Rice 5kg,Grocery,1,8000.0
2037,2026-03-08,4,Notebook A4,Stationery,4,2500.0
2038,2026-03-08,3,White Rice 5kg,Grocery,3,8000.0
2038,2026-03-08,4,Notebook A4,Stationery,2,2500.0
2039,2026-03-08,4,Notebook A4,Stationery,1,2500.0
2039,2026-03-08,4,Notebook A4,Stationery,1,2500.0
2040,2026-03-08,1,Coca-Cola 500ml,Beverage,2,1500.0
2040,2026-03-08,4,Notebook A4,Stationery,1,2500.0
2041,2026-03-08,4,Notebook A4,Stationery,4,2500.0
2041,2026-03-08,4,Notebook A4,Stationery,4,2500.0
2041,2026-03-08,2,Pepsi 500ml,Beverage,3,1500.0
2042,2026-03-08,2,Pepsi 500ml,Beverage,2,1500.0
2042,2026-03-08,4,Notebook A4,Stationery,1,2500.0
2042,2026-03-08,2,Pepsi 500ml,Beverage,3,1500.0
2042,2026-03-08,3,White Rice 5kg,Grocery,1,8000.0
2043,2026-03-08,4,Notebook A4,Stationery,1,2500.0
2043,2026-03-08,3,White Rice 5kg,Grocery,1,8000.0
2044,2026-03-08,4,Notebook A4,Stationery,5,2500.0
2045,2026-03-08,3,White Rice 5kg,Grocery,2,8000.0
2046,2026-03-09,2,Pepsi 500ml,Beverage,3,1500.0
2047,2026-03-09,4,Notebook A4,Stationery,2,2500.0
2048,2026-03-09,3,White Rice 5kg,Grocery,2,8000.0
2048,2026-03-09,1,Coca-Cola 500ml,Beverage,4,1500.0
2049,2026-03-09,3,White Rice 5kg,Grocery,3,8000.0
2049,2026-03-09,2,Pepsi 500ml,Beverage,1,1500.0
2049,2026-03-09,3,White Rice 5kg,Grocery,1,8000.0
2050,2026-03-09,1,Coca-Cola 500ml,Beverage,4,1500.0
2050,2026-03-09,4,Notebook A4,Stationery,4,2500.0
2050,2026-03-09,4,Notebook A4,Stationery,3,2500.0
2050,2026-03-09,3,White Rice 5kg,Grocery,1,8000.0
2051,2026-03-09,1,Coca-Cola 500ml,Beverage,2,1500.0
2051,2026-03-09,3,White Rice 5kg,Grocery,3,8000.0
2052,2026-03-09,1,Coca-Cola 500ml,Beverage,4,1500.0
2052,2026-03-09,3,White Rice 5kg,Grocery,3,8000.0
2052,2026-03-09,4,Notebook A4,Stationery,4,2500.0
2052,2026-03-09,3,White Rice 5kg,Grocery,1,8000.0
2053,2026-03-09,1,Coca-Cola 500ml,Beverage,3,1500.0
2053,2026-03-09,1,Coca-Cola 500ml,Beverage,1,1500.0
2053,2026-03-09,1,Coca-Cola 500ml,Beverage,2,1500.0
2054,2026-03-09,1,Coca-Cola 500ml,Beverage,4,1500.0
2054,2026-03-09,1,Coca-Cola 500ml,Beverage,1,1500.0
2055,2026-03-09,1,Coca-Cola 500ml,Beverage,5,1500.0
2055,2026-03-09,4,Notebook A4,Stationery,3,2500.0
2055,2026-03-09,3,White Rice 5kg,Grocery,2,8000.0
2055,2026-03-09,4,Notebook A4,Stationery,2,2500.0
2056,2026-03-10,4,Notebook A4,Stationery,5,2500.0
2057,2026-03-10,3,White Rice 5kg,Grocery,1,8000.0
2057,2026-03-10,1,Coca-Cola 500ml,Beverage,5,1500.0
2057,2026-03-10,3,White Rice 5kg,Grocery,2,8000.0
2057,2026-03-10,1,Coca-Cola 500ml,Beverage,4,1500.0
2058,2026-03-10,1,Coca-Cola 500ml,Beverage,5,1500.0
2058,2026-03-10,3,White Rice 5kg,Grocery,3,8000.0
2059,2026-03-10,4,Notebook A4,Stationery,4,2500.0
2060,2026-03-10,3,White Rice 5kg,Grocery,2,8000.0
2060,2026-03-10,1,Coca-Cola 500ml,Beverage,2,1500.0
2060,2026-03-10,3,White Rice 5kg,Grocery,3,8000.0
2061,2026-03-10,3,White Rice 5kg,Grocery,2,8000.0
2062,2026-03-10,3,White Rice 5kg,Grocery,2,8000.0
2063,2026-03-10,4,Notebook A4,Stationery,3,2500.0
2064,2026-03-10,1,Coca-Cola 500ml,Beverage,2,1500.0
2064,2026-03-10,3,White Rice 5kg,Grocery,1,8000.0
2065,2026-03-10,3,White Rice 5kg,Grocery,3,8000.0
2065,2026-03-10,4,Notebook A4,Stationery,3,2500.0
2065,2026-03-10,4,Notebook A4,Stationery,5,2500.0
2065,2026-03-10,2,Pepsi 500ml,Beverage,4,1500.0
2066,2026-03-10,2,Pepsi 500ml,Beverage,2,1500.0
2066,2026-03-10,1,Coca-Cola 500ml,Beverage,1,1500.0
2066,2026-03-10,3,White Rice 5kg,Grocery,3,8000.0
2067,2026-03-10,4,Notebook A4,Stationery,1,2500.0
2067,2026-03-10,1,Coca-Cola 500ml,Beverage,3,1500.0
2068,2026-03-11,3,White Rice 5kg,Grocery,2,8000.0
2068,2026-03-11,1,Coca-Cola 500ml,Beverage,4,1500.0
2069,2026-03-11,1,Coca-Cola 500ml,Beverage,2,1500.0
2069,2026-03-11,2,Pepsi 500ml,Beverage,5,1500.0
2069,2026-03-11,2,Pepsi 500ml,Beverage,3,1500.0
2069,2026-03-11,1,Coca-Cola 500ml,Beverage,4,1500.0
2070,2026-03-11,2,Pepsi 500ml,Beverage,4,1500.0
2070,2026-03-11,2,Pepsi 500ml,Beverage,5,1500.0
2071,2026-03-11,2,Pepsi 500ml,Beverage,5,1500.0
2072,2026-03-11,3,White Rice 5kg,Grocery,1,8000.0
2072,2026-03-11,2,Pepsi 500ml,Beverage,5,1500.0
2072,2026-03-11,2,Pepsi 500ml,Beverage,3,1500.0
2072,2026-03-11,3,White Rice 5kg,Grocery,1,8000.0
2073,2026-03-11,2,Pepsi 500ml,Beverage,4,1500.0
2073,2026-03-11,4,Notebook A4,Stationery,2,2500.0
2073,2026-03-11,1,Coca-Cola 500ml,Beverage,3,1500.0
2073,2026-03-11,2,Pepsi 500ml,Beverage,1,1500.0
2074,2026-03-11,3,White Rice 5kg,Grocery,2,8000.0
2075,2026-03-11,4,Notebook A4,Stationery,1,2500.0
2075,2026-03-11,4,Notebook A4,Stationery,2,2500.0
2075,2026-03-11,4,Notebook A4,Stationery,5,2500.0
2075,2026-03-11,2,Pepsi 500ml,Beverage,3,1500.0
2076,2026-03-12,3,White Rice 5kg,Grocery,1,8000.0
2076,2026-03-12,3,White Rice 5kg,Grocery,1,8000.0
2076,2026-03-12,4,Notebook A4,Stationery,5,2500.0
2077,2026-03-12,4,Notebook A4,Stationery,4,2500.0
2077,2026-03-12,3,White Rice 5kg,Grocery,2,8000.0
2077,2026-03-12,3,White Rice 5kg,Grocery,2,8000.0
2077,2026-03-12,4,Notebook A4,Stationery,4,2500.0
2078,2026-03-12,4,Notebook A4,Stationery,1,2500.0
2079,2026-03-12,1,Coca-Cola 500ml,Beverage,4,1500.0
2080,2026-03-12,3,White Rice 5kg,Grocery,3,8000.0
2080,2026-03-12,4,Notebook A4,Stationery,4,2500.0
2080,2026-03-12,4,Notebook A4,Stationery,4,2500.0
2081,2026-03-12,3,White Rice 5kg,Grocery,1,8000.0
2081,2026-03-12,2,Pepsi 500ml,Beverage,1,1500.0
2081,2026-03-12,1,Coca-Cola 500ml,Beverage,3,1500.0
2082,2026-03-12,3,White Rice 5kg,Grocery,1,8000.0
2083,2026-03-12,1,Coca-Cola 500ml,Beverage,5,1500.0
2083,2026-03-12,1,Coca-Cola 500ml,Beverage,3,1500.0
2084,2026-03-12,2,Pepsi 500ml,Beverage,4,1500.0
2085,2026-03-12,1,Coca-Cola 500ml,Beverage,3,1500.0
2085,2026-03-12,1,Coca-Cola 500ml,Beverage,5,1500.0
2085,2026-03-12,1,Coca-Cola 500ml,Beverage,3,1500.0
2086,2026-03-12,1,Coca-Cola 500ml,Beverage,2,1500.0
2086,2026-03-12,2,Pepsi 500ml,Beverage,3,1500.0
2086,2026-03-12,4,Notebook A4,Stationery,5,2500.0
2087,2026-03-12,1,Coca-Cola 500ml,Beverage,3,1500.0
2088,2026-03-12,2,Pepsi 500ml,Beverage,3,1500.0
2088,2026-03-12,3,White Rice 5kg,Grocery,3,8000.0
2089,2026-03-13,2,Pepsi 500ml,Beverage,2,1500.0
2089,2026-03-13,2,Pepsi 500ml,Beverage,5,1500.0
2089,2026-03-13,4,Notebook A4,Stationery,3,2500.0
2089,2026-03-13,4,Notebook A4,Stationery,2,2500.0
2090,2026-03-13,2,Pepsi 500ml,Beverage,3,1500.0
2090,2026-03-13,2,Pepsi 500ml,Beverage,1,1500.0
2090,2026-03-13,3,White Rice 5kg,Grocery,1,8000.0
2091,2026-03-13,4,Notebook A4,Stationery,1,2500.0
2091,2026-03-13,4,Notebook A4,Stationery,5,2500.0
2092,2026-03-13,2,Pepsi 500ml,Beverage,2,1500.0
2092,2026-03-13,4,Notebook A4,Stationery,1,2500.0
2093,2026-03-13,1,Coca-Cola 500ml,Beverage,3,1500.0
2093,2026-03-13,2,Pepsi 500ml,Beverage,5,1500.0
2094,2026-03-13,1,Coca-Cola 500ml,Beverage,1,1500.0
2094,2026-03-13,4,Notebook A4,Stationery,5,2500.0
2095,2026-03-13,4,Notebook A4,Stationery,4,2500.0
2095,2026-03-13,2,Pepsi 500ml,Beverage,4,1500.0
2095,2026-03-13,3,White Rice 5kg,Grocery,3,8000.0
2096,2026-03-13,1,Coca-Cola 500ml,Beverage,4,1500.0
2096,2026-03-13,2,Pepsi 500ml,Beverage,5,1500.0
2096,2026-03-13,4,Notebook A4,Stationery,4,2500.0
2096,2026-03-13,3,White Rice 5kg,Grocery,2,8000.0
2097,2026-03-13,4,Notebook A4,Stationery,5,2500.0
2098,2026-03-13,3,White Rice 5kg,Grocery,3,8000.0
2099,2026-03-13,4,Notebook A4,Stationery,4,2500.0
2099,2026-03-13,3,White Rice 5kg,Grocery,1,8000.0
2100,2026-03-13,4,Notebook A4,Stationery,1,2500.0
2101,2026-03-13,3,White Rice 5kg,Grocery,3,8000.0
2102,2026-03-14,4,Notebook A4,Stationery,3,2500.0
2102,2026-03-14,3,White Rice 5kg,Grocery,3,8000.0
2102,2026-03-14,1,Coca-Cola 500ml,Beverage,4,1500.0
2103,2026-03-14,1,Coca-Cola 500ml,Beverage,3,1500.0
2104,2026-03-14,3,White Rice 5kg,Grocery,3,8000.0
2104,2026-03-14,4,Notebook A4,Stationery,4,2500.0
2104,2026-03-14,3,White Rice 5kg,Grocery,2,8000.0
2105,2026-03-14,1,Coca-Cola 500ml,Beverage,3,1500.0
2105,2026-03-14,1,Coca-Cola 500ml,Beverage,1,1500.0
2105,2026-03-14,1,Coca-Cola 500ml,Beverage,5,1500.0
2105,2026-03-14,4,Notebook A4,Stationery,2,2500.0
2106,2026-03-14,3,White Rice 5kg,Grocery,2,8000.0
2106,2026-03-14,2,Pepsi 500ml,Beverage,3,1500.0
2106,2026-03-14,4,Notebook A4,Stationery,3,2500.0
2106,2026-03-14,2,Pepsi 500ml,Beverage,1,1500.0
2107,2026-03-14,4,Notebook A4,Stationery,4,2500.0
2107,2026-03-14,3,White Rice 5kg,Grocery,2,8000.0
2108,2026-03-14,4,Notebook A4,Stationery,4,2500.0
2108,2026-03-14,1,Coca-Cola 500ml,Beverage,2,1500.0
2108,2026-03-14,4,Notebook A4,Stationery,1,2500.0
2108,2026-03-14,4,Notebook A4,Stationery,2,2500.0
2109,2026-03-14,1,Coca-Cola 500ml,Beverage,5,1500.0
2109,2026-03-14,3,White Rice 5kg,Grocery,2,8000.0
2109,2026-03-14,1,Coca-Cola 500ml,Beverage,2,1500.0
2109,2026-03-14,4,Notebook A4,Stationery,5,2500.0
2110,2026-03-14,1,Coca-Cola 500ml,Beverage,1,1500.0
2110,2026-03-14,3,White Rice 5kg,Grocery,3,8000.0
2110,2026-03-14,2,Pepsi 500ml,Beverage,4,1500.0
2110,2026-03-14,4,Notebook A4,Stationery,3,2500.0
2111,2026-03-14,2,Pepsi 500ml,Beverage,2,1500.0
2111,2026-03-14,3,White Rice 5kg,Grocery,2,8000.0
2111,2026-03-14,3,White Rice 5kg,Grocery,3,8000.0
2111,2026-03-14,4,Notebook A4,Stationery,4,2500.0
2112,2026-03-14,4,Notebook A4,Stationery,3,2500.0
2113,2026-03-14,3,White Rice 5kg,Grocery,1,8000.0
2113,2026-03-14,2,Pepsi 500ml,Beverage,5,1500.0
2113,2026-03-14,3,White Rice 5kg,Grocery,2,8000.0
2114,2026-03-14,4,Notebook A4,Stationery,3,2500.0
2114,2026-03-14,2,Pepsi 500ml,Beverage,3,1500.0
2114,2026-03-14,3,White Rice 5kg,Grocery,1,8000.0
2114,2026-03-14,4,Notebook A4,Stationery,5,2500.0
2115,2026-03-14,1,Coca-Cola 500ml,Beverage,5,1500.0
2115,2026-03-14,1,Coca-Cola 500ml,Beverage,3,1500.0
2115,2026-03-14,3,White Rice 5kg,Grocery,2,8000.0
2115,2026-03-14,1,Coca-Cola 500ml,Beverage,2,1500.0
2116,2026-03-14,2,Pepsi 500ml,Beverage,4,1500.0
2116,2026-03-14,3,White Rice 5kg,Grocery,3,8000.0
2116,2026-03-14,2,Pepsi 500ml,Beverage,1,1500.0
2117,2026-03-14,3,White Rice 5kg,Grocery,2,8000.0
2117,2026-03-14,2,Pepsi 500ml,Beverage,3,1500.0
2117,2026-03-14,1,Coca-Cola 500ml,Beverage,5,1500.0
2117,2026-03-14,3,White Rice 5kg,Grocery,1,8000.0
2118,2026-03-14,4,Notebook A4,Stationery,3,2500.0
2118,2026-03-14,2,Pepsi 500ml,Beverage,4,1500.0
2118,2026-03-14,1,Coca-Cola 500ml,Beverage,4,1500.0
2118,2026-03-14,2,Pepsi 500ml,Beverage,3,1500.0
2119,2026-03-14,3,White Rice 5kg,Grocery,2,8000.0
2120,2026-03-14,2,Pepsi 500ml,Beverage,5,1500.0
2120,2026-03-14,3,White Rice 5kg,Grocery,2,8000.0
2120,2026-03-14,4,Notebook A4,Stationery,4,2500.0
2121,2026-03-14,3,White Rice 5kg,Grocery,3,8000.0
2121,2026-03-14,4,Notebook A4,Stationery,2,2500.0
2121,2026-03-14,4,Notebook A4,Stationery,5,2500.0
2122,2026-03-14,1,Coca-Cola 500ml,Beverage,5,1500.0
2122,2026-03-14,1,Coca-Cola 500ml,Beverage,1,1500.0
2123,2026-03-14,3,White Rice 5kg,Grocery,3,8000.0
2123,2026-03-14,4,Notebook A4,Stationery,4,2500.0
2124,2026-03-14,1,Coca-Cola 500ml,Beverage,1,1500.0
2124,2026-03-14,1,Coca-Cola 500ml,Beverage,5,1500.0
2124,2026-03-14,1,Coca-Cola 500ml,Beverage,2,1500.0
2125,2026-03-15,4,Notebook A4,Stationery,3,2500.0
2125,2026-03-15,4,Notebook A4,Stationery,5,2500.0
2125,2026-03-15,4,Notebook A4,Stationery,4,2500.0
2125,2026-03-15,1,Coca-Cola 500ml,Beverage,3,1500.0
2126,2026-03-15,4,Notebook A4,Stationery,2,2500.0
2126,2026-03-15,2,Pepsi 500ml,Beverage,4,1500.0
2127,2026-03-15,1,Coca-Cola 500ml,Beverage,2,1500.0
2127,2026-03-15,2,Pepsi 500ml,Beverage,5,1500.0
2127,2026-03-15,2,Pepsi 500ml,Beverage,2,1500.0
2128,2026-03-15,4,Notebook A4,Stationery,5,2500.0
2129,2026-03-15,1,Coca-Cola 500ml,Beverage,4,1500.0
2129,2026-03-15,1,Coca-Cola 500ml,Beverage,5,1500.0
2129,2026-03-15,4,Notebook A4,Stationery,5,2500.0
2129,2026-03-15,4,Notebook A4,Stationery,3,2500.0
2130,2026-03-15,3,White Rice 5kg,Grocery,2,8000.0
2130,2026-03-15,4,Notebook A4,Stationery,1,2500.0
2130,2026-03-15,1,Coca-Cola 500ml,Beverage,4,1500.0
2131,2026-03-15,4,Notebook A4,Stationery,2,2500.0
2131,2026-03-15,3,White Rice 5kg,Grocery,3,8000.0
2131,2026-03-15,1,Coca-Cola 500ml,Beverage,2,1500.0
2131,2026-03-15,1,Coca-Cola 500ml,Beverage,2,1500.0
2132,2026-03-15,1,Coca-Cola 500ml,Beverage,1,1500.0
2132,2026-03-15,3,White Rice 5kg,Grocery,1,8000.0
2132,2026-03-15,4,Notebook A4,Stationery,5,2500.0
2132,2026-03-15,2,Pepsi 500ml,Beverage,3,1500.0
2133,2026-03-15,2,Pepsi 500ml,Beverage,4,1500.0
2133,2026-03-15,3,White Rice 5kg,Grocery,3,8000.0
2133,2026-03-15,4,Notebook A4,Stationery,2,2500.0
2134,2026-03-15,2,Pepsi 500ml,Beverage,4,1500.0
2134,2026-03-15,1,Coca-Cola 500ml,Beverage,2,1500.0
2134,2026-03-15,4,Notebook A4,Stationery,4,2500.0
2134,2026-03-15,4,Notebook A4,Stationery,4,2500.0
2135,2026-03-15,4,Notebook A4,Stationery,3,2500.0
2136,2026-03-15,3,White Rice 5kg,Grocery,2,8000.0
2137,2026-03-15,4,Notebook A4,Stationery,4,2500.0
2137,2026-03-15,3,White Rice 5kg,Grocery,1,8000.0
2137,2026-03-15,1,Coca-Cola 500ml,Beverage,3,1500.0
2138,2026-03-15,1,Coca-Cola 500ml,Beverage,4,1500.0
2139,2026-03-15,2,Pepsi 500ml,Beverage,2,1500.0
2139,2026-03-15,3,White Rice 5kg,Grocery,2,8000.0
2140,2026-03-15,2,Pepsi 500ml,Beverage,3,1500.0
2140,2026-03-15,2,Pepsi 500ml,Beverage,4,1500.0
2141,2026-03-15,1,Coca-Cola 500ml,Beverage,1,1500.0
2142,2026-03-15,3,White Rice 5kg,Grocery,2,8000.0
2143,2026-03-15,1,Coca-Cola 500ml,Beverage,2,1500.0
2144,2026-03-15,3,White Rice 5kg,Grocery,1,8000.0
2144,2026-03-15,3,White Rice 5kg,Grocery,3,8000.0
2144,2026-03-15,1,Coca-Cola 500ml,Beverage,3,1500.0
2144,2026-03-15,3,White Rice 5kg,Grocery,1,8000.0
2145,2026-03-15,3,White Rice 5kg,Grocery,1,8000.0
2145,2026-03-15,3,White Rice 5kg,Grocery,2,8000.0
2146,2026-03-15,3,White Rice 5kg,Grocery,2,8000.0
2146,2026-03-15,1,Coca-Cola 500ml,Beverage,3,1500.0
2146,2026-03-15,3,White Rice 5kg,Grocery,3,8000.0
2146,2026-03-15,1,Coca-Cola 500ml,Beverage,5,1500.0
2147,2026-03-15,2,Pepsi 500ml,Beverage,3,1500.0
2147,2026-03-15,3,White Rice 5kg,Grocery,3,8000.0
2148,2026-03-15,3,White Rice 5kg,Grocery,2,8000.0
2148,2026-03-15,3,White Rice 5kg,Grocery,1,8000.0
2148,2026-03-15,4,Notebook A4,Stationery,1,2500.0
2149,2026-03-16,2,Pepsi 500ml,Beverage,5,1500.0
2149,2026-03-16,1,Coca-Cola 500ml,Beverage,4,1500.0
2149,2026-03-16,4,Notebook A4,Stationery,1,2500.0
2149,2026-03-16,1,Coca-Cola 500ml,Beverage,5,1500.0
2150,2026-03-16,3,White Rice 5kg,Grocery,3,8000.0
2150,2026-03-16,2,Pepsi 500ml,Beverage,3,1500.0
2151,2026-03-16,2,Pepsi 500ml,Beverage,5,1500.0
2151,2026-03-16,3,White Rice 5kg,Grocery,1,8000.0
2151,2026-03-16,3,White Rice 5kg,Grocery,2,8000.0
2152,2026-03-16,2,Pepsi 500ml,Beverage,1,1500.0
2152,2026-03-16,3,White Rice 5kg,Grocery,1,8000.0
2152,2026-03-16,2,Pepsi 500ml,Beverage,1,1500.0
2153,2026-03-16,1,Coca-Cola 500ml,Beverage,1,1500.0
2153,2026-03-16,3,White Rice 5kg,Grocery,2,8000.0
2153,2026-03-16,4,Notebook A4,Stationery,3,2500.0
2154,2026-03-16,1,Coca-Cola 500ml,Beverage,2,1500.0
2154,2026-03-16,3,White Rice 5kg,Grocery,1,8000.0
2154,2026-03-16,1,Coca-Cola 500ml,Beverage,5,1500.0
2155,2026-03-16,2,Pepsi 500ml,Beverage,3,1500.0
2155,2026-03-16,4,Notebook A4,Stationery,2,2500.0
2155,2026-03-16,4,Notebook A4,Stationery,5,2500.0
2156,2026-03-16,3,White Rice 5kg,Grocery,2,8000.0
2156,2026-03-16,2,Pepsi 500ml,Beverage,2,1500.0
2157,2026-03-16,1,Coca-Cola 500ml,Beverage,1,1500.0
2158,2026-03-16,4,Notebook A4,Stationery,5,2500.0
2158,2026-03-16,4,Notebook A4,Stationery,5,2500.0
2158,2026-03-16,3,White Rice 5kg,Grocery,1,8000.0
2158,2026-03-16,1,Coca-Cola 500ml,Beverage,4,1500.0
2159,2026-03-16,1,Coca-Cola 500ml,Beverage,5,1500.0
2159,2026-03-16,1,Coca-Cola 500ml,Beverage,1,1500.0
2159,2026-03-16,3,White Rice 5kg,Grocery,1,8000.0
2160,2026-03-16,4,Notebook A4,Stationery,3,2500.0
2160,2026-03-16,4,Notebook A4,Stationery,5,2500.0
2160,2026-03-16,3,White Rice 5kg,Grocery,1,8000.0
2160,2026-03-16,2,Pepsi 500ml,Beverage,2,1500.0
2161,2026-03-16,2,Pepsi 500ml,Beverage,3,1500.0
2161,2026-03-16,2,Pepsi 500ml,Beverage,2,1500.0
2161,2026-03-16,4,Notebook A4,Stationery,2,2500.0
2161,2026-03-16,2,Pepsi 500ml,Beverage,5,1500.0
2162,2026-03-17,3,White Rice 5kg,Grocery,1,8000.0
2162,2026-03-17,1,Coca-Cola 500ml,Beverage,3,1500.0
2162,2026-03-17,1,Coca-Cola 500ml,Beverage,4,1500.0
2162,2026-03-17,4,Notebook A4,Stationery,3,2500.0
2163,2026-03-17,4,Notebook A4,Stationery,3,2500.0
2163,2026-03-17,4,Notebook A4,Stationery,5,2500.0
2163,2026-03-17,2,Pepsi 500ml,Beverage,3,1500.0
2163,2026-03-17,4,Notebook A4,Stationery,3,2500.0
2164,2026-03-17,3,White Rice 5kg,Grocery,2,8000.0
2164,2026-03-17,4,Notebook A4,Stationery,3,2500.0
2164,2026-03-17,4,Notebook A4,Stationery,3,2500.0
2164,2026-03-17,4,Notebook A4,Stationery,1,2500.0
2165,2026-03-17,2,Pepsi 500ml,Beverage,1,1500.0
2165,2026-03-17,4,Notebook A4,Stationery,4,2500.0
2166,2026-03-17,3,White Rice 5kg,Grocery,1,8000.0
2166,2026-03-17,1,Coca-Cola 500ml,Beverage,5,1500.0
2167,2026-03-17,1,Coca-Cola 500ml,Beverage,1,1500.0
2167,2026-03-17,4,Notebook A4,Stationery,3,2500.0
2168,2026-03-17,4,Notebook A4,Stationery,1,2500.0
2168,2026-03-17,1,Coca-Cola 500ml,Beverage,2,1500.0
2168,2026-03-17,3,White Rice 5kg,Grocery,1,8000.0
2168,2026-03-17,1,Coca-Cola 500ml,Beverage,4,1500.0
2169,2026-03-17,4,Notebook A4,Stationery,5,2500.0
2169,2026-03-17,2,Pepsi 500ml,Beverage,1,1500.0
2170,2026-03-17,1,Coca-Cola 500ml,Beverage,4,1500.0
2170,2026-03-17,4,Notebook A4,Stationery,3,2500.0
2171,2026-03-17,2,Pepsi 500ml,Beverage,3,1500.0
2171,2026-03-17,2,Pepsi 500ml,Beverage,1,1500.0
2171,2026-03-17,3,White Rice 5kg,Grocery,2,8000.0
2171,2026-03-17,4,Notebook A4,Stationery,1,2500.0
2172,2026-03-17,4,Notebook A4,Stationery,5,2500.0
2173,2026-03-17,3,White Rice 5kg,Grocery,1,8000.0
2174,2026-03-18,4,Notebook A4,Stationery,3,2500.0
2174,2026-03-18,4,Notebook A4,Stationery,4,2500.0
2175,2026-03-18,3,White Rice 5kg,Grocery,3,8000.0
2176,2026-03-18,2,Pepsi 500ml,Beverage,1,1500.0
2176,2026-03-18,4,Notebook A4,Stationery,3,2500.0
2176,2026-03-18,4,Notebook A4,Stationery,3,2500.0
2176,2026-03-18,1,Coca-Cola 500ml,Beverage,4,1500.0
2177,2026-03-18,4,Notebook A4,Stationery,4,2500.0
2177,2026-03-18,4,Notebook A4,Stationery,4,2500.0
2177,2026-03-18,4,Notebook A4,Stationery,5,2500.0
2177,2026-03-18,4,Notebook A4,Stationery,3,2500.0
2178,2026-03-18,3,White Rice 5kg,Grocery,2,8000.0
2178,2026-03-18,3,White Rice 5kg,Grocery,3,8000.0
2178,2026-03-18,2,Pepsi 500ml,Beverage,4,1500.0
2179,2026-03-18,4,Notebook A4,Stationery,4,2500.0
2180,2026-03-18,3,White Rice 5kg,Grocery,2,8000.0
2180,2026-03-18,4,Notebook A4,Stationery,2,2500.0
2181,2026-03-18,4,Notebook A4,Stationery,4,2500.0
2182,2026-03-18,2,Pepsi 500ml,Beverage,1,1500.0
2183,2026-03-18,2,Pepsi 500ml,Beverage,3,1500.0
2184,2026-03-18,2,Pepsi 500ml,Beverage,4,1500.0
2185,2026-03-18,1,Coca-Cola 500ml,Beverage,1,1500.0
2185,2026-03-18,1,Coca-Cola 500ml,Beverage,1,1500.0
2186,2026-03-18,3,White Rice 5kg,Grocery,2,8000.0
2186,2026-03-18,3,White Rice 5kg,Grocery,2,8000.0
2186,2026-03-18,3,White Rice 5kg,Grocery,2,8000.0
2187,2026-03-18,3,White Rice 5kg,Grocery,2,8000.0
2187,2026-03-18,3,White Rice 5kg,Grocery,3,8000.0
2187,2026-03-18,1,Coca-Cola 500ml,Beverage,2,1500.0
2187,2026-03-18,1,Coca-Cola 500ml,Beverage,4,1500.0
2188,2026-03-19,2,Pepsi 500ml,Beverage,2,1500.0
2188,2026-03-19,2,Pepsi 500ml,Beverage,2,1500.0
2188,2026-03-19,2,Pepsi 500ml,Beverage,5,1500.0
2188,2026-03-19,2,Pepsi 500ml,Beverage,3,1500.0
2189,2026-03-19,4,Notebook A4,Stationery,5,2500.0
2189,2026-03-19,4,Notebook A4,Stationery,4,2500.0
2189,2026-03-19,1,Coca-Cola 500ml,Beverage,3,1500.0
2190,2026-03-19,4,Notebook A4,Stationery,4,2500.0
2191,2026-03-19,4,Notebook A4,Stationery,2,2500.0
2191,2026-03-19,4,Notebook A4,Stationery,2,2500.0
2191,2026-03-19,4,Notebook A4,Stationery,2,2500.0
2192,2026-03-19,1,Coca-Cola 500ml,Beverage,5,1500.0
2192,2026-03-19,2,Pepsi 500ml,Beverage,2,1500.0
2192,2026-03-19,4,Notebook A4,Stationery,1,2500.0
2192,2026-03-19,3,White Rice 5kg,Grocery,2,8000.0
2193,2026-03-19,3,White Rice 5kg,Grocery,2,8000.0
2193,2026-03-19,4,Notebook A4,Stationery,4,2500.0
2194,2026-03-19,2,Pepsi 500ml,Beverage,4,1500.0
2194,2026-03-19,4,Notebook A4,Stationery,1,2500.0
2194,2026-03-19,3,White Rice 5kg,Grocery,2,8000.0
2194,2026-03-19,4,Notebook A4,Stationery,2,2500.0
2195,2026-03-19,2,Pepsi 500ml,Beverage,1,1500.0
2195,2026-03-19,2,Pepsi 500ml,Beverage,3,1500.0
2195,2026-03-19,3,White Rice 5kg,Grocery,2,8000.0
2195,2026-03-19,3,White Rice 5kg,Grocery,1,8000.0
2196,2026-03-19,3,White Rice 5kg,Grocery,1,8000.0
2196,2026-03-19,4,Notebook A4,Stationery,4,2500.0
2196,2026-03-19,3,White Rice 5kg,Grocery,2,8000.0
